food-id	pubchem-id	references
Plant ID:42345	10991489.0	DTU; USDA; DUKE
Plant ID:42345	379.0	DTU; USDA; DUKE
Plant ID:42345	445929.0	DUKE
Plant ID:42345	5280483.0	DTU; USDA; DUKE
Plant ID:42345	72.0	PHENOL EXPLORER
Plant ID:42345	5280805.0	DUKE
Plant ID:42345	107674.0	DTU; USDA
Plant ID:42345	5988.0	DTU; USDA; DUKE
Plant ID:42345	11005.0	DTU; USDA; DUKE
Plant ID:42345	1130.0	USDA
Plant ID:42345	1130.0	DUKE
Plant ID:42345	14985.0	DTU; USDA
Plant ID:42345	64689.0	DUKE
Plant ID:42345	222284.0	DUKE
Plant ID:42345	14986.0	USDA
Plant ID:42345	27668.0	DTU
Plant ID:42345	8094.0	DTU; USDA
Plant ID:42345	243.0	DUKE
Plant ID:42345	370.0	PHENOL EXPLORER
Plant ID:42345	135.0	PHENOL EXPLORER; DUKE
Plant ID:42345	104727.0	DUKE
Plant ID:42345	5462311.0	DUKE
Plant ID:42345	5283660.0	DUKE
Plant ID:42345	31193.0	DUKE
Plant ID:42345	1549111.0	PHENOL EXPLORER
Plant ID:42345	445639.0	DUKE
Plant ID:42345	971.0	DUKE
Plant ID:42345	10542.0	DUKE
Plant ID:42345	4082203.0	DUKE
Plant ID:42345	5280794.0	DUKE
Plant ID:42345	5283637.0	DUKE
Plant ID:42345	18950.0	DUKE
Plant ID:42345	135191.0	DUKE
Plant ID:42345	25310.0	DUKE
Plant ID:42345	73212.0	DUKE
Plant ID:42345	119.0	DUKE
Plant ID:42345	177.0	DUKE
Plant ID:42345	6267.0	DUKE
Plant ID:42345	5961.0	DUKE
Plant ID:42345	5202.0	DUKE
Plant ID:42345	1183.0	DUKE
Plant ID:42345	323.0	DUKE
Plant ID:42345	323.0	DUKE
Plant ID:42345	21775588.0	DUKE
Plant ID:42345	10742.0	PHENOL EXPLORER
Plant ID:42345	445154.0	KNAPSACK
Plant ID:42345	445154.0	KNAPSACK
Plant ID:42345	8215.0	DUKE
Plant ID:42345	10465.0	DUKE
Plant ID:42345	637540.0	PHENOL EXPLORER
Plant ID:42345	259846.0	DUKE
Plant ID:42345	92157.0	DUKE; KNAPSACK
Plant ID:42345	73145.0	DUKE
Plant ID:42345	5779.0	DUKE
Plant ID:42345	126.0	DUKE
Plant ID:42345	5281326.0	DUKE
Plant ID:42345	446925.0	DUKE
Plant ID:42345	446925.0	DUKE
Plant ID:42345	4920.0	DUKE
Plant ID:42345	6436721.0	DUKE
Plant ID:42345	5862.0	DUKE
Plant ID:42345	849.0	DUKE
Plant ID:42345	17085.0	DUKE
Plant ID:42345	5780.0	DUKE
Plant ID:42345	16724248.0	DUKE
Plant ID:42345	439531.0	DUKE
Plant ID:42345	11294177.0	DUKE
Plant ID:42345	60123241.0	DUKE
Plant ID:42345	11743229.0	DUKE
Plant ID:42345	16898.0	DUKE
Plant ID:42345	5870.0	DUKE; KNAPSACK
Plant ID:42345	25200612.0	DUKE
Plant ID:42345	25200612.0	DUKE
Plant ID:42345	12928004.0	DUKE
Plant ID:42345	12928004.0	DUKE
Plant ID:42345	78016.0	DUKE
Plant ID:42345	78016.0	DUKE
Plant ID:42345	5315603.0	DUKE
Plant ID:42345	5315603.0	DUKE
Plant ID:42345	24526.0	DUKE
Plant ID:42345	6124136.0	DUKE; KNAPSACK
Plant ID:42345	88662.0	DUKE
Plant ID:34256	5280445.0	DUKE
Plant ID:34256	27099.0	USDA; DUKE
Plant ID:34256	6037.0	USDA; DUKE
Plant ID:34256	750.0	USDA; DUKE
Plant ID:34256	985.0	USDA; DUKE
Plant ID:34256	27284.0	USDA; DUKE
Plant ID:34256	5950.0	USDA; DUKE
Plant ID:34256	644104.0	USDA; DUKE
Plant ID:34256	5960.0	USDA; DUKE
Plant ID:34256	67678.0	USDA; DUKE
Plant ID:34256	33032.0	USDA; DUKE
Plant ID:34256	6274.0	USDA; DUKE
Plant ID:34256	6306.0	USDA; DUKE
Plant ID:34256	6106.0	USDA; DUKE
Plant ID:34256	5962.0	USDA; DUKE
Plant ID:34256	6137.0	USDA; DUKE
Plant ID:34256	6140.0	USDA; DUKE
Plant ID:34256	145742.0	USDA; DUKE
Plant ID:34256	5951.0	USDA; DUKE
Plant ID:34256	6288.0	USDA; DUKE
Plant ID:34256	6305.0	USDA; DUKE
Plant ID:34256	6057.0	USDA; DUKE
Plant ID:34256	6287.0	USDA; DUKE
Plant ID:34256	888.0	USDA; DUKE
Plant ID:34256	27854.0	USDA; DUKE
Plant ID:34256	938.0	USDA; DUKE
Plant ID:34256	5281.0	USDA; DUKE
Plant ID:34256	5462309.0	USDA; DUKE
Plant ID:34256	813.0	USDA; DUKE
Plant ID:34256	1054.0	USDA; DUKE
Plant ID:34256	445354.0	USDA
Plant ID:34256	493570.0	USDA; DUKE
Plant ID:34256	923.0	USDA; DUKE
Plant ID:34256	962.0	USDA; DUKE
Plant ID:34256	32051.0	USDA; DUKE
Plant ID:34256	5280934.0	DUKE
Plant ID:34256	5280489.0	DUKE
Plant ID:34256	637542.0	DUKE
Plant ID:34256	445929.0	DUKE
Plant ID:34256	5280805.0	DUKE
Plant ID:34256	107674.0	DUKE
Plant ID:34256	11005.0	USDA; DUKE
Plant ID:34256	1130.0	USDA
Plant ID:34256	1130.0	DUKE
Plant ID:34256	14985.0	DUKE
Plant ID:34256	14986.0	DUKE
Plant ID:34256	5352426.0	DUKE
Plant ID:34256	445639.0	DUKE
Plant ID:34256	4082203.0	DUKE
Plant ID:34256	104729.0	DUKE
Plant ID:34256	445638.0	DUKE
Plant ID:34256	97214.0	KNAPSACK; DUKE
Plant ID:34256	107905.0	PHENOL EXPLORER
Plant ID:34256	22311.0	DUKE
Plant ID:34256	6549.0	DUKE
Plant ID:34256	1183.0	DUKE
Plant ID:34256	442501.0	DUKE
Plant ID:34256	24473.0	DUKE
Plant ID:34256	3314.0	DUKE
Plant ID:34256	6436582.0	DUKE
Plant ID:34256	5377847.0	PHENOL EXPLORER; DUKE
Plant ID:34256	5280637.0	PHENOL EXPLORER
Plant ID:34256	5281792.0	PHENOL EXPLORER; DUKE
Plant ID:34256	11463.0	DUKE
Plant ID:34256	12306048.0	DUKE
Plant ID:34256	7462.0	DUKE
Plant ID:34256	5281515.0	DUKE
Plant ID:34256	14896.0	DUKE
Plant ID:34256	7461.0	DUKE
Plant ID:34256	11230.0	DUKE
Plant ID:34256	1549026.0	DUKE
Plant ID:34256	61130.0	DUKE
Plant ID:34256	643779.0	DUKE
Plant ID:34256	6987.0	DUKE
Plant ID:34256	6431015.0	DUKE
Plant ID:34256	261491.0	DUKE
Plant ID:34256	16666.0	KNAPSACK; DUKE
Plant ID:34256	643820.0	DUKE
Plant ID:34256	5284507.0	DUKE
Plant ID:34256	5281553.0	DUKE
Plant ID:34256	4369188.0	DUKE
Plant ID:34256	638014.0	DUKE
Plant ID:34256	72277.0	PHENOL EXPLORER
Plant ID:34256	1049.0	DUKE
Plant ID:34256	8842.0	DUKE
Plant ID:34256	13254471.0	PHENOL EXPLORER
Plant ID:34256	638011.0	DUKE
Plant ID:34256	443158.0	DUKE
Plant ID:34256	101716.0	DUKE
Plant ID:34256	5367719.0	DUKE
Plant ID:34256	85704.0	PHENOL EXPLORER
Plant ID:34256	999.0	DUKE
Plant ID:34256	7298.0	DUKE
Plant ID:34256	53477767.0	PHENOL EXPLORER
Plant ID:34256	442355.0	DUKE
Plant ID:34256	25244360.0	DUKE
Plant ID:34256	6428458.0	DUKE
Plant ID:34256	22833655.0	PHENOL EXPLORER; DUKE
Plant ID:34256	72281.0	DUKE
Plant ID:34256	5353588.0	PHENOL EXPLORER
Plant ID:34256	16724248.0	PHENOL EXPLORER; DUKE
Plant ID:34256	10402.0	DUKE
Plant ID:34256	358832.0	DUKE
Plant ID:34256	96539.0	PHENOL EXPLORER; KNAPSACK; DUKE
Plant ID:34256	161271.0	KNAPSACK; DUKE
Plant ID:34256	325.0	DUKE
Plant ID:34256	92116.0	DUKE
Plant ID:34256	5275520.0	DUKE
Plant ID:34256	6654.0	DUKE
Plant ID:34256	171488.0	DUKE
Plant ID:34256	91456.0	DUKE
Plant ID:34256	94174.0	DUKE
Plant ID:34256	27866.0	DUKE
Plant ID:34256	442662.0	KNAPSACK
Plant ID:34256	220674.0	DUKE
Plant ID:34256	381152.0	DUKE
Plant ID:34256	439263.0	DUKE
Plant ID:34256	92998.0	DUKE
Plant ID:34256	679.0	DUKE
Plant ID:34256	632255.0	PHENOL EXPLORER; KNAPSACK
Plant ID:34256	155493.0	DUKE
Plant ID:34256	25244198.0	DUKE
Plant ID:34256	94579.0	DUKE
Plant ID:34256	94349.0	DUKE
Plant ID:34256	119900.0	DUKE
Plant ID:34256	160921.0	DUKE
Plant ID:34256	62433.0	DUKE
Plant ID:34256	12443122.0	DUKE
Plant ID:34256	73207.0	DUKE
Plant ID:34256	5315299.0	DUKE
Plant ID:34256	7459.0	DUKE
Plant ID:58860	5280450.0	DTU; DUKE
Plant ID:58860	5280450.0	DTU; DUKE
Plant ID:58860	5460584.0	DTU; USDA; DUKE
Plant ID:58860	271.0	DTU; USDA; DUKE
Plant ID:58860	27099.0	DTU; USDA; DUKE
Plant ID:58860	6037.0	DTU; USDA
Plant ID:58860	985.0	DTU; USDA; DUKE
Plant ID:58860	27284.0	DTU; USDA; DUKE
Plant ID:58860	644104.0	DTU; USDA; DUKE
Plant ID:58860	5962.0	DTU; USDA; DUKE
Plant ID:58860	6137.0	DTU; USDA; DUKE
Plant ID:58860	145742.0	DUKE
Plant ID:58860	6305.0	DTU; USDA; DUKE
Plant ID:58860	888.0	DTU; USDA; DUKE
Plant ID:58860	27854.0	DTU; USDA
Plant ID:58860	938.0	DTU; USDA; DUKE; KNAPSACK
Plant ID:58860	5281.0	DTU; USDA; DUKE
Plant ID:58860	5462309.0	DTU; USDA; DUKE
Plant ID:58860	813.0	DTU; USDA; DUKE
Plant ID:58860	1054.0	DTU; USDA; DUKE
Plant ID:58860	445354.0	DTU; USDA
Plant ID:58860	493570.0	DTU; USDA; DUKE
Plant ID:58860	923.0	DTU; USDA; DUKE
Plant ID:58860	6202.0	DTU
Plant ID:58860	962.0	DTU; USDA; DUKE
Plant ID:58860	32051.0	DTU; USDA
Plant ID:58860	5280489.0	DTU; USDA; DUKE
Plant ID:58860	6508.0	DUKE
Plant ID:58860	6508.0	DUKE
Plant ID:58860	247.0	USDA
Plant ID:58860	22833652.0	DUKE
Plant ID:58860	305.0	USDA
Plant ID:58860	439709.0	DTU; USDA; DUKE
Plant ID:58860	5793.0	DTU; USDA
Plant ID:58860	72276.0	DUKE
Plant ID:58860	10991489.0	DTU; USDA
Plant ID:58860	445929.0	DUKE
Plant ID:58860	5280483.0	DTU; USDA
Plant ID:58860	107674.0	DTU; USDA
Plant ID:58860	1110.0	DUKE
Plant ID:58860	5988.0	DTU; USDA
Plant ID:58860	11005.0	DTU; USDA; DUKE
Plant ID:58860	1130.0	USDA
Plant ID:58860	1130.0	DUKE
Plant ID:58860	14985.0	DTU; USDA
Plant ID:58860	64689.0	DUKE
Plant ID:58860	222284.0	DUKE
Plant ID:58860	14986.0	USDA
Plant ID:58860	176.0	DUKE
Plant ID:58860	525.0	DUKE
Plant ID:58860	445639.0	DUKE
Plant ID:58860	971.0	DUKE
Plant ID:58860	37720.0	DUKE
Plant ID:58860	4481259.0	KNAPSACK
Plant ID:58860	311.0	DUKE
Plant ID:58860	135191.0	DUKE
Plant ID:58860	22311.0	DUKE
Plant ID:58860	53477911.0	DUKE
Plant ID:58860	6549.0	DUKE
Plant ID:58860	442501.0	DUKE
Plant ID:58860	957.0	DUKE
Plant ID:58860	957.0	DUKE
Plant ID:58860	7362.0	DUKE
Plant ID:58860	7362.0	DUKE
Plant ID:58860	10364.0	DUKE
Plant ID:58860	31253.0	DUKE
Plant ID:58860	637566.0	DUKE
Plant ID:58860	31289.0	DUKE
Plant ID:58860	5144.0	DUKE
Plant ID:58860	5281515.0	DUKE
Plant ID:58860	14896.0	DUKE
Plant ID:58860	11230.0	DUKE
Plant ID:58860	768.0	DUKE
Plant ID:58860	637511.0	DUKE
Plant ID:58860	6987.0	DUKE
Plant ID:58860	6508206.0	DUKE
Plant ID:58860	8215.0	DUKE
Plant ID:58860	760.0	DUKE
Plant ID:58860	998.0	DUKE
Plant ID:58860	2879.0	DUKE
Plant ID:58860	5284656.0	DUKE
Plant ID:58860	643820.0	DUKE
Plant ID:58860	996.0	DUKE
Plant ID:58860	743.0	DUKE
Plant ID:58860	68313.0	DUKE
Plant ID:58860	4133.0	DUKE
Plant ID:58860	638014.0	DUKE
Plant ID:58860	14505.0	DUKE
Plant ID:58860	14505.0	DUKE
Plant ID:58860	11635.0	DUKE
Plant ID:58860	11747.0	DUKE
Plant ID:58860	11747.0	DUKE
Plant ID:58860	637920.0	DUKE
Plant ID:58860	638011.0	DUKE
Plant ID:58860	849.0	DUKE
Plant ID:58860	12097.0	DUKE
Plant ID:58860	442355.0	DUKE
Plant ID:58860	12306047.0	DUKE
Plant ID:58860	12306047.0	DUKE
Plant ID:58860	6432404.0	DUKE
Plant ID:58860	5382105.0	DUKE
Plant ID:58860	612.0	DUKE
Plant ID:58860	970.0	DUKE
Plant ID:58860	66308.0	DUKE
Plant ID:58860	547.0	DUKE
Plant ID:58860	12305247.0	DUKE
Plant ID:58860	12305247.0	DUKE
Plant ID:58860	11902.0	DUKE
Plant ID:58860	18635.0	DUKE
Plant ID:58860	7304.0	DUKE
Plant ID:58860	7304.0	DUKE
Plant ID:58860	10797.0	DUKE
Plant ID:58860	7948.0	DUKE
Plant ID:58860	83797.0	DUKE
Plant ID:58860	444305.0	DUKE; KNAPSACK
Plant ID:58860	123146.0	DUKE
Plant ID:58860	8027.0	DUKE
Plant ID:58860	5363741.0	DUKE
Plant ID:58933	6322.0	USDA
Plant ID:58933	6322.0	USDA
Plant ID:58933	5460584.0	USDA
Plant ID:58933	5460584.0	USDA
Plant ID:58933	271.0	USDA
Plant ID:58933	271.0	USDA
Plant ID:58933	27099.0	USDA
Plant ID:58933	27099.0	USDA
Plant ID:58933	6037.0	USDA
Plant ID:58933	6037.0	USDA
Plant ID:58933	750.0	USDA
Plant ID:58933	750.0	USDA
Plant ID:58933	985.0	USDA
Plant ID:58933	985.0	USDA
Plant ID:58933	27284.0	USDA
Plant ID:58933	5950.0	USDA
Plant ID:58933	5960.0	USDA
Plant ID:58933	67678.0	USDA
Plant ID:58933	33032.0	USDA
Plant ID:58933	6274.0	USDA
Plant ID:58933	6306.0	USDA
Plant ID:58933	6106.0	USDA
Plant ID:58933	5962.0	USDA
Plant ID:58933	6137.0	USDA
Plant ID:58933	6140.0	USDA
Plant ID:58933	145742.0	USDA
Plant ID:58933	5951.0	USDA
Plant ID:58933	6288.0	USDA
Plant ID:58933	6305.0	USDA
Plant ID:58933	6057.0	USDA
Plant ID:58933	6287.0	USDA
Plant ID:58933	888.0	USDA
Plant ID:58933	27854.0	USDA
Plant ID:58933	938.0	USDA
Plant ID:58933	5281.0	USDA
Plant ID:58933	5462309.0	USDA
Plant ID:58933	813.0	USDA
Plant ID:58933	1054.0	USDA
Plant ID:58933	445354.0	USDA
Plant ID:58933	493570.0	USDA
Plant ID:58933	923.0	USDA
Plant ID:58933	962.0	USDA
Plant ID:58933	32051.0	USDA
Plant ID:58933	5280934.0	USDA
Plant ID:58933	5280489.0	USDA
Plant ID:58933	439709.0	USDA
Plant ID:58933	439709.0	USDA
Plant ID:58933	5793.0	USDA
Plant ID:58933	5793.0	USDA
Plant ID:58933	10991489.0	USDA
Plant ID:58933	5280483.0	USDA
Plant ID:58933	107674.0	USDA
Plant ID:58933	5988.0	USDA
Plant ID:58933	1130.0	USDA
Plant ID:58933	14985.0	USDA
Plant ID:58933	14986.0	USDA
Plant ID:58933	10467.0	USDA
Plant ID:58933	10467.0	USDA
Plant ID:58933	6857447.0	USDA
Plant ID:59011	5460584.0	USDA
Plant ID:59011	5460584.0	USDA
Plant ID:59011	271.0	USDA
Plant ID:59011	271.0	USDA
Plant ID:59011	27099.0	USDA
Plant ID:59011	27099.0	USDA
Plant ID:59011	6037.0	USDA
Plant ID:59011	6037.0	USDA
Plant ID:59011	27284.0	USDA
Plant ID:59011	27284.0	USDA
Plant ID:59011	644104.0	USDA
Plant ID:59011	888.0	USDA
Plant ID:59011	27854.0	USDA
Plant ID:59011	938.0	USDA
Plant ID:59011	5462309.0	USDA
Plant ID:59011	813.0	USDA
Plant ID:59011	1054.0	USDA
Plant ID:59011	445354.0	USDA
Plant ID:59011	493570.0	USDA
Plant ID:59011	923.0	USDA
Plant ID:59011	962.0	USDA
Plant ID:59011	32051.0	USDA
Plant ID:59011	5280489.0	USDA
Plant ID:59011	247.0	USDA
Plant ID:59011	247.0	USDA
Plant ID:59011	305.0	USDA
Plant ID:59011	305.0	USDA
Plant ID:59011	439709.0	USDA
Plant ID:59011	439709.0	USDA
Plant ID:59011	5793.0	USDA
Plant ID:59011	5793.0	USDA
Plant ID:59011	5280483.0	USDA
Plant ID:59011	107674.0	USDA
Plant ID:59011	5988.0	USDA
Plant ID:59011	1130.0	USDA
Plant ID:59011	24978604.0	KNAPSACK
Plant ID:59011	24978604.0	KNAPSACK
Plant ID:59011	5489389.0	KNAPSACK
Plant ID:403101	5460584.0	USDA
Plant ID:403101	5460584.0	USDA
Plant ID:403101	271.0	USDA
Plant ID:403101	271.0	USDA
Plant ID:403101	27099.0	USDA
Plant ID:403101	27099.0	USDA
Plant ID:403101	27284.0	USDA
Plant ID:403101	27284.0	USDA
Plant ID:403101	644104.0	USDA
Plant ID:403101	644104.0	USDA
Plant ID:403101	888.0	USDA
Plant ID:403101	888.0	USDA
Plant ID:403101	938.0	USDA
Plant ID:403101	938.0	USDA
Plant ID:403101	5462309.0	USDA
Plant ID:403101	5462309.0	USDA
Plant ID:403101	813.0	USDA
Plant ID:403101	813.0	USDA
Plant ID:403101	445354.0	USDA
Plant ID:403101	445354.0	USDA
Plant ID:403101	493570.0	USDA
Plant ID:403101	923.0	USDA
Plant ID:403101	962.0	USDA
Plant ID:403101	1130.0	USDA
Plant ID:59166	6322.0	USDA; DUKE
Plant ID:59166	6322.0	USDA; DUKE
Plant ID:59166	5460584.0	USDA; DUKE
Plant ID:59166	5460584.0	USDA; DUKE
Plant ID:59166	271.0	USDA; DUKE
Plant ID:59166	271.0	USDA; DUKE
Plant ID:59166	27099.0	USDA; DUKE
Plant ID:59166	27099.0	USDA; DUKE
Plant ID:59166	6037.0	USDA
Plant ID:59166	6037.0	USDA
Plant ID:59166	750.0	USDA; DUKE
Plant ID:59166	750.0	USDA; DUKE
Plant ID:59166	27284.0	USDA; DUKE
Plant ID:59166	27284.0	USDA; DUKE
Plant ID:59166	5950.0	USDA; DUKE
Plant ID:59166	5950.0	USDA; DUKE
Plant ID:59166	644104.0	USDA
Plant ID:59166	644104.0	USDA
Plant ID:59166	5960.0	USDA; DUKE
Plant ID:59166	67678.0	USDA; DUKE
Plant ID:59166	33032.0	USDA; DUKE
Plant ID:59166	6274.0	USDA; DUKE
Plant ID:59166	6306.0	USDA; DUKE
Plant ID:59166	6106.0	USDA; DUKE
Plant ID:59166	5962.0	USDA; DUKE
Plant ID:59166	6137.0	USDA; DUKE
Plant ID:59166	6140.0	USDA; DUKE
Plant ID:59166	145742.0	USDA; DUKE
Plant ID:59166	5951.0	USDA; DUKE
Plant ID:59166	6288.0	USDA; DUKE
Plant ID:59166	6305.0	USDA; DUKE
Plant ID:59166	6057.0	USDA; DUKE
Plant ID:59166	6287.0	USDA; DUKE
Plant ID:59166	888.0	USDA; DUKE
Plant ID:59166	27854.0	USDA; DUKE
Plant ID:59166	938.0	USDA
Plant ID:59166	5462309.0	USDA
Plant ID:59166	813.0	USDA; DUKE
Plant ID:59166	1054.0	USDA
Plant ID:59166	445354.0	USDA
Plant ID:59166	493570.0	USDA
Plant ID:59166	923.0	USDA; DUKE
Plant ID:59166	962.0	USDA; DUKE
Plant ID:59166	32051.0	USDA; DUKE
Plant ID:59166	107674.0	USDA
Plant ID:59166	1130.0	USDA
Plant ID:59166	5462311.0	DUKE
Plant ID:59166	5462311.0	DUKE
Plant ID:59166	185498.0	DUKE
Plant ID:452416	7463.0	DUKE
Plant ID:452416	7463.0	DUKE
Plant ID:452416	5991.0	DUKE
Plant ID:452416	5991.0	DUKE
Plant ID:452416	5462311.0	DUKE
Plant ID:452416	22311.0	DUKE
Plant ID:452416	26049.0	DUKE
Plant ID:452416	6276.0	DUKE
Plant ID:452416	6276.0	DUKE
Plant ID:452416	6549.0	DUKE
Plant ID:452416	442501.0	DUKE
Plant ID:452416	17868.0	DUKE
Plant ID:452416	17868.0	DUKE
Plant ID:452416	2758.0	DUKE
Plant ID:452416	2758.0	DUKE
Plant ID:452416	6989.0	DUKE
Plant ID:452416	18818.0	DUKE
Plant ID:452416	10364.0	DUKE
Plant ID:452416	31253.0	DUKE
Plant ID:452416	6616.0	DUKE
Plant ID:452416	7439.0	DUKE
Plant ID:452416	637566.0	DUKE
Plant ID:452416	11463.0	DUKE
Plant ID:452416	86609.0	DUKE
Plant ID:452416	7460.0	DUKE
Plant ID:452416	7462.0	DUKE
Plant ID:452416	5281515.0	DUKE
Plant ID:452416	11142.0	DUKE
Plant ID:452416	14896.0	DUKE
Plant ID:452416	8748.0	DUKE
Plant ID:452416	5320250.0	DUKE
Plant ID:452416	7461.0	DUKE
Plant ID:452416	11230.0	DUKE
Plant ID:452416	5281553.0	DUKE
Plant ID:452416	92138.0	DUKE
Plant ID:452416	6508206.0	DUKE
Plant ID:452416	18827.0	DUKE
Plant ID:452416	18827.0	DUKE
Plant ID:452416	445070.0	DUKE
Plant ID:452416	12306047.0	DUKE
Plant ID:452416	12306047.0	DUKE
Plant ID:452416	79035.0	DUKE
Plant ID:452416	79035.0	DUKE
Plant ID:452416	6432312.0	DUKE
Plant ID:452416	403919.0	DUKE
Plant ID:452416	93081.0	DUKE
Plant ID:452416	6448.0	DUKE
Plant ID:452416	6432404.0	DUKE
Plant ID:452416	632255.0	KNAPSACK
Plant ID:452416	12305247.0	DUKE
Plant ID:452416	12305247.0	DUKE
Plant ID:452416	68252.0	DUKE
Plant ID:452416	80790.0	DUKE
Plant ID:452416	6427485.0	DUKE
Plant ID:452416	6453839.0	DUKE
Plant ID:452416	31211.0	DUKE
Plant ID:452416	3034320.0	DUKE
Plant ID:124778	22833652.0	DUKE
Plant ID:124778	5318767.0	DUKE
Plant ID:124778	72.0	PHENOL EXPLORER
Plant ID:124778	5280805.0	DUKE
Plant ID:124778	5280459.0	DUKE
Plant ID:124778	222284.0	DUKE
Plant ID:124778	7463.0	DUKE
Plant ID:124778	5991.0	DUKE
Plant ID:124778	1549111.0	PHENOL EXPLORER
Plant ID:124778	5280794.0	DUKE
Plant ID:124778	5282102.0	DUKE
Plant ID:124778	5283637.0	DUKE
Plant ID:124778	22311.0	DUKE
Plant ID:124778	26049.0	DUKE
Plant ID:124778	6549.0	DUKE
Plant ID:124778	442501.0	DUKE
Plant ID:124778	441005.0	DUKE
Plant ID:124778	441005.0	DUKE
Plant ID:124778	440917.0	DUKE
Plant ID:124778	440917.0	DUKE
Plant ID:124778	439250.0	DUKE
Plant ID:124778	439250.0	DUKE
Plant ID:124778	22311.0	DUKE
Plant ID:124778	22311.0	DUKE
Plant ID:124778	2758.0	DUKE
Plant ID:124778	8815.0	PHENOL EXPLORER; DUKE
Plant ID:124778	14529.0	DUKE
Plant ID:124778	18818.0	DUKE
Plant ID:124778	31244.0	DUKE; KNAPSACK
Plant ID:124778	31253.0	DUKE
Plant ID:124778	637563.0	PHENOL EXPLORER; DUKE
Plant ID:124778	6616.0	DUKE
Plant ID:124778	7439.0	DUKE
Plant ID:124778	14525.0	DUKE
Plant ID:124778	5281643.0	DUKE
Plant ID:124778	5144.0	DUKE
Plant ID:124778	11463.0	DUKE
Plant ID:124778	86609.0	DUKE
Plant ID:124778	7460.0	DUKE
Plant ID:124778	7462.0	DUKE
Plant ID:124778	5281515.0	DUKE
Plant ID:124778	11142.0	DUKE
Plant ID:124778	14896.0	DUKE
Plant ID:124778	5320250.0	DUKE
Plant ID:124778	7461.0	DUKE
Plant ID:124778	11230.0	DUKE
Plant ID:124778	62385.0	DUKE
Plant ID:124778	6508206.0	DUKE
Plant ID:124778	519361.0	DUKE
Plant ID:124778	5488283.0	DUKE
Plant ID:124778	641294.0	DUKE; KNAPSACK
Plant ID:124778	1549045.0	DUKE
Plant ID:124778	5284507.0	DUKE
Plant ID:124778	442355.0	DUKE
Plant ID:124778	12306047.0	DUKE
Plant ID:124778	12306047.0	DUKE
Plant ID:124778	5317319.0	DUKE
Plant ID:124778	5317319.0	DUKE
Plant ID:124778	91354.0	DUKE
Plant ID:124778	403919.0	DUKE
Plant ID:124778	25244360.0	DUKE
Plant ID:124778	5280511.0	DUKE
Plant ID:124778	10106.0	DUKE
Plant ID:124778	10106.0	DUKE
Plant ID:124778	289151.0	DUKE
Plant ID:124778	785.0	DUKE
Plant ID:124778	10252339.0	DUKE
Plant ID:124778	10407.0	DUKE
Plant ID:124778	10407.0	DUKE
Plant ID:124778	14525.0	DUKE
Plant ID:124778	14525.0	DUKE
Plant ID:124778	1549040.0	DUKE
Plant ID:124778	115121.0	DUKE
Plant ID:124778	337175.0	DUKE
Plant ID:124778	8499.0	DUKE
Plant ID:124778	94164.0	DUKE
Plant ID:51089	5280450.0	DTU; DUKE
Plant ID:51089	5280450.0	DTU; DUKE
Plant ID:51089	5460584.0	DTU; USDA
Plant ID:51089	271.0	DTU; USDA; DUKE
Plant ID:51089	27099.0	DTU; USDA; DUKE
Plant ID:51089	6037.0	DTU; USDA
Plant ID:51089	985.0	DTU; USDA; DUKE
Plant ID:51089	27284.0	DTU; USDA; DUKE
Plant ID:51089	644104.0	DTU; USDA
Plant ID:51089	888.0	DTU; USDA; DUKE
Plant ID:51089	27854.0	DTU; USDA; DUKE
Plant ID:51089	938.0	DTU; USDA
Plant ID:51089	5281.0	DTU; USDA; DUKE
Plant ID:51089	5462309.0	DTU; USDA; DUKE
Plant ID:51089	813.0	DTU; USDA; DUKE
Plant ID:51089	1054.0	DTU; USDA
Plant ID:51089	445354.0	DTU; USDA
Plant ID:51089	493570.0	DTU; USDA; DUKE
Plant ID:51089	923.0	DTU; USDA; DUKE
Plant ID:51089	6202.0	DTU
Plant ID:51089	962.0	DTU; USDA; DUKE
Plant ID:51089	32051.0	DTU; USDA; DUKE
Plant ID:51089	5280489.0	DTU; USDA
Plant ID:51089	637542.0	PHENOL EXPLORER; DUKE
Plant ID:51089	305.0	USDA
Plant ID:51089	68247.0	DUKE
Plant ID:51089	68245.0	DUKE
Plant ID:51089	3893.0	DTU; USDA; DUKE
Plant ID:51089	72276.0	DUKE
Plant ID:51089	445929.0	DUKE
Plant ID:51089	72.0	PHENOL EXPLORER
Plant ID:51089	107674.0	DTU; USDA
Plant ID:51089	11005.0	DTU; USDA; DUKE; KNAPSACK
Plant ID:51089	1130.0	USDA
Plant ID:51089	1130.0	DUKE
Plant ID:51089	14985.0	DTU; USDA
Plant ID:51089	6384256.0	USDA
Plant ID:51089	64689.0	DUKE
Plant ID:51089	222284.0	DUKE
Plant ID:51089	14986.0	USDA
Plant ID:51089	27668.0	DTU; DUKE
Plant ID:51089	7463.0	DUKE
Plant ID:51089	5991.0	DUKE
Plant ID:51089	176.0	DUKE
Plant ID:51089	104734.0	DUKE
Plant ID:51089	5462311.0	DUKE
Plant ID:51089	1549111.0	PHENOL EXPLORER; DUKE
Plant ID:51089	10494.0	DUKE
Plant ID:51089	445639.0	DUKE
Plant ID:51089	5280794.0	DUKE
Plant ID:51089	104729.0	DUKE
Plant ID:51089	5283637.0	DUKE
